iter,prevalence,prob_nonhome,los_red,cost_inpt,cost_irf,cost_snf,cost_ltch,cost_intervention,delta_cost_per_patient,bed_days_saved_per_10K
6238,0.161424,0.807457,0.993212,1162.208116,1407.194245,344.15324,1378.981091,105.509169,169.3030461368256,1603.2821166045885
6239,0.162477,0.80395,0.664829,3163.257105,1315.951384,431.486145,1597.885906,79.453029,328.78406708095616,1080.1947317033635
6240,0.161969,0.807579,1.922529,2768.333041,1909.517,383.638908,2419.888462,148.122559,838.0418284699888,3113.906896893855
6241,0.161667,0.805447,1.493145,2433.523869,1661.675095,523.08409,1864.016002,194.184578,556.039704062388,2413.918725686467
6242,0.162124,0.803416,0.3387,2518.653055,1883.730443,468.258841,1751.448734,52.342747,129.81684929029657,549.1144662975705
6243,0.162341,0.8055,2.020549,2409.566248,1290.258441,319.168932,2184.165298,77.081815,777.865384145125,3280.170818130715
6244,0.161728,0.803918,1.741963,3130.248984,1954.870497,577.790389,2408.648794,222.484402,845.882327614513,2817.2333288535137
6245,0.16275,0.806654,0.453363,1177.647628,1999.905177,512.981005,1448.124018,78.707647,74.08299868664157,737.8496388452772
6246,0.160936,0.805784,1.371974,2328.682967,1814.257167,381.027185,1879.579232,24.89031,510.1672360069437,2207.9990668336823
6247,0.162224,0.806101,0.887847,2520.859022,1248.893911,473.30073,1611.454751,306.746465,313.31819043551764,1440.3022848174928
6248,0.161847,0.804856,0.0,2845.149895,2143.682916,493.451011,2554.828168,49.636568,-8.033508417062276,0.0
6249,0.161701,0.800616,0.524648,2007.299844,741.826306,434.72492,1101.824917,146.015245,146.68068989947082,848.3610777511419
6250,0.162508,0.804638,1.362375,1249.337306,2093.459405,296.184992,1815.882355,82.306798,263.22395246571915,2213.969530163988
6251,0.161737,0.80224,1.29935,1745.551032,2043.592833,449.720315,1952.801563,19.687085,363.64906147160434,2101.532346299942
6252,0.162317,0.805529,2.362159,2243.993746,1326.187149,447.048259,1498.993559,159.509001,834.4954174725405,3834.174534707302
6253,0.162161,0.805035,1.072997,2398.879207,1753.134893,529.167574,2241.499878,33.126865,412.0282891210014,1739.9799283113966
6254,0.162263,0.803086,0.077101,2288.236396,1104.987125,530.919625,1819.331725,77.562259,16.0419173433948,125.10697310984204
6255,0.162303,0.805108,0.49046,1248.979422,1348.374843,219.410408,2212.990992,105.810655,82.24957411794279,796.033960458408
6256,0.161721,0.802086,0.756239,3384.590434,1679.764899,524.368248,2609.55733,23.769564,410.0906357977023,1222.9978342646134
6257,0.162642,0.801334,0.830077,1806.102962,781.609256,300.063757,1323.606439,111.303102,225.73097820479705,1350.0532764377908
6258,0.161953,0.804272,0.811692,1564.292147,1426.516766,466.656385,928.657654,174.118207,177.43601456223905,1314.55564826098
6259,0.161709,0.805223,1.135959,1665.512882,1033.61494,556.711738,2141.463566,142.217583,282.9486359873302,1836.9509047078081
6260,0.163093,0.803598,1.722132,1616.361755,820.782489,765.589944,1826.764346,43.095841,446.9542301154763,2808.671037116291
6261,0.162021,0.803992,1.170625,3181.848565,1378.989645,249.230359,1227.882433,50.4005,595.3215174087416,1896.6567360360784
6262,0.161986,0.803252,0.008629,1237.332848,1206.243165,488.887922,2517.337703,93.416928,-13.402694293427285,13.977841279722199
6263,0.162686,0.805978,1.154346,2365.467831,1059.975203,512.579776,1610.60971,160.877093,418.052131956379,1877.956357918499
6264,0.161872,0.803584,0.068689,2159.436386,2772.387463,835.218048,3029.275029,146.511526,0.2944197328625457,111.18867834787801
6265,0.161876,0.803728,0.640561,1335.159612,1758.552259,369.890999,2361.404018,72.436993,126.7187205363142,1036.9137004502527
6266,0.161966,0.804406,1.840175,2888.323294,1297.925793,329.105276,1822.120849,91.269258,846.0676796975398,2980.4494419931266
6267,0.162095,0.806118,0.0,3473.984582,1521.170858,403.686333,1340.14457,49.076359,-7.955017931556081,0.0
6268,0.161731,0.806908,1.94357,3518.275567,1092.867813,427.688832,1433.664944,54.240906,1097.143963310213,3143.347812389598
6269,0.16232,0.803935,1.225476,2376.876813,1896.615661,550.283597,1715.2128,20.527128,469.4759034410209,1989.1980683072773
6270,0.16259,0.803959,1.126334,3439.304369,1585.601714,442.124919,2439.077791,117.026047,610.8161417360225,1831.3105976937586
6271,0.16221,0.805425,0.284228,3769.523392,1633.014212,259.076531,1605.225549,71.21236,162.2412185400719,461.0465655595941
6272,0.161965,0.806826,0.999083,1445.673713,1120.046749,438.753836,1086.828164,20.790028,230.56653216418272,1618.1644970558912
6273,0.16166,0.805512,0.708267,2158.922354,1470.549285,564.696629,2525.026054,117.742649,228.1584465905826,1144.9817730973048
6274,0.162693,0.804666,0.522555,2867.986983,1551.295229,678.537503,1820.263182,10.486472,242.1193271598091,850.1621816393424
6275,0.162215,0.805469,0.892213,2250.55554,1358.119116,480.410865,2407.627679,60.378375,315.92825553450837,1447.298225944208
6276,0.162764,0.803881,2.133464,2291.587238,2222.210268,286.483895,1438.364268,22.035112,792.1718850092229,3472.520721171926
6277,0.162321,0.804771,1.349102,2723.144605,1373.06828,574.77356,1491.091334,317.895271,544.7343340566256,2189.8781027174145
6278,0.162008,0.804662,0.845479,1175.970033,1686.045632,448.055614,1922.835968,242.962562,121.71568360665653,1369.741515398577
6279,0.161999,0.805392,1.142318,1861.783471,1303.094816,399.955278,1849.676544,67.430684,333.60828433685583,1850.548271848703
6280,0.161153,0.802567,0.740964,3242.92725,868.152645,676.896239,2272.954134,92.382302,372.34622500765374,1194.087609460247
6281,0.162021,0.802357,1.308893,2851.524152,1429.037407,367.892972,914.047217,548.863003,515.7913503046502,2120.686685041492
6282,0.162404,0.802833,0.341308,3484.254993,1334.117305,597.09504,1412.021918,234.001411,155.1287066457275,554.2976102674576
6283,0.161984,0.804538,1.384163,2692.565305,1805.167446,523.66559,1796.362005,113.312227,585.3519221574392,2242.1246405984866
6284,0.162467,0.803896,0.191841,1586.217962,1768.589069,511.887059,3175.523007,119.467708,30.029492483717025,311.67887691186473
6285,0.162021,0.803832,0.812985,2121.490878,2183.382816,663.715947,1650.950186,248.338896,239.2077269937354,1317.204773050268
6286,0.162606,0.806083,1.510962,1890.758494,1230.4809,466.697243,2502.921331,28.011886,459.98714370531854,2456.9083404537287
6287,0.161985,0.804275,1.864893,1823.650429,1993.125519,911.980562,1716.999969,219.664714,515.3140396865183,3020.8443118990303
6288,0.162995,0.802864,0.0,1951.428399,1081.891027,529.749166,1196.676959,83.715953,-13.645313801065273,0.0
6289,0.162256,0.803665,0.364011,2458.331135,1783.947625,821.914469,1758.030177,323.959492,92.6317794591421,590.6289627930946
6290,0.162014,0.803644,0.966519,2018.761006,1129.753263,229.1913,1710.836396,235.251665,278.0032165262059,1565.8976456659054
6291,0.161913,0.803524,1.321675,1878.436508,1075.741348,727.874375,2144.968255,177.935368,373.1677495535274,2139.9591300121724
6292,0.162531,0.805958,0.65657,3242.173494,1507.967382,390.284448,1658.275258,73.66602,334.0092495545818,1067.1306336835346
6293,0.162692,0.805475,0.949162,2068.230732,1118.556449,450.546277,1590.680295,28.650936,314.7168724797326,1544.2094539161271
6294,0.161978,0.805888,0.981057,3297.701742,1454.80295,569.394148,2049.474878,50.847124,515.7992136764085,1589.0924962530328
6295,0.162319,0.804999,0.929961,1858.413844,1595.596014,452.399149,2030.491363,218.92089,244.99308954776643,1509.5028640319256
6296,0.162412,0.802478,0.956769,2838.125036,985.777246,420.665647,2444.00635,10.686779,439.28389209592945,1553.9116591237987
6297,0.161983,0.804616,0.991124,3059.656356,937.823504,336.6296,1247.977636,202.983586,458.3321046992072,1605.4480113797288
6298,0.162924,0.805748,1.801807,2117.825343,1411.047237,1024.808663,1948.907928,34.731357,616.0465625843879,2935.5827159998375
6299,0.162191,0.804647,0.884633,2328.597136,1275.309093,478.82903,1586.034343,70.450476,322.6786831879483,1434.7913008904789
6300,0.162371,0.803328,1.623105,2932.742374,1503.51747,293.566921,3074.234577,44.427066,765.6970212175756,2635.453765598162
6301,0.162229,0.804012,0.96781,2502.529667,2066.419884,546.205914,1351.877479,145.22842,369.3536193681558,1570.066687964886
6302,0.163028,0.804546,0.639761,3453.47437,2768.894262,395.537519,931.645249,148.710466,335.9491724267384,1042.9875890137796
6303,0.162536,0.805695,0.859459,2282.290967,2077.876704,649.057501,2402.531388,208.307656,284.96227953134826,1396.9284873184004
6304,0.161414,0.805963,0.13231,1334.06825,1535.301934,658.794194,1783.510247,113.129379,10.230651522752074,213.56674337805956
6305,0.161873,0.804979,0.44862,2179.407359,1750.648075,635.6828,1965.309293,310.702893,107.97316603497605,726.1960013786884
6306,0.161553,0.805184,0.627766,2443.104097,1459.480334,262.664712,1814.669048,149.191546,223.67073290458555,1014.1729936638271
6307,0.162308,0.803231,1.061336,1354.336929,1729.09519,489.607413,1694.838868,123.552779,213.24953404391283,1722.637724553013
6308,0.162098,0.805026,1.817455,1273.230869,1388.75321,403.231471,2830.167468,66.590964,364.30696756243236,2946.058258969934
6309,0.162815,0.805221,0.817916,2284.126592,1584.866975,476.878895,1633.127986,92.126615,289.175371330898,1331.6904878347004
6310,0.162392,0.805706,0.476442,1871.307476,1118.754203,651.94827,1294.782122,88.949336,130.3388112250842,773.702106250473
6311,0.162589,0.801793,1.419092,2486.538002,1231.390908,686.414486,2120.187977,45.727092,566.2802548531964,2307.284122469686
6312,0.161854,0.801265,1.091653,1660.295905,1425.880539,237.450633,1486.826734,17.268582,290.55984900295994,1766.8828535680511
6313,0.162158,0.804176,1.57978,1917.995213,2043.78987,693.94626,2060.087653,26.255148,487.08157384482047,2561.732377027151
6314,0.161629,0.80468,1.485855,1492.170802,1471.879071,516.692103,1619.287336,14.866961,355.95250509751224,2401.571158319059
6315,0.161548,0.805266,1.281552,1362.061342,1465.061842,484.63856,970.304745,34.602996,276.40043549565723,2070.3214501674497
6316,0.162175,0.803887,1.177595,1814.698317,1540.854824,471.020307,1794.347401,270.331836,302.7235101305059,1909.764120339712
6317,0.162839,0.805692,1.487038,1838.152718,1413.151253,426.313695,1944.317984,250.635647,404.29016783791053,2421.470734361171
6318,0.162337,0.802898,1.451173,1696.239201,1681.18512,327.031595,2826.259636,202.553076,366.7160874984125,2355.787502485087
6319,0.162037,0.804808,1.473378,1727.218038,1550.475809,457.653944,1798.529637,68.321977,401.289625163506,2387.424955912922
6320,0.162193,0.804606,1.46298,2283.702221,1411.144735,500.945314,1460.888916,62.285541,531.7867407362926,2372.8532644175657
6321,0.162129,0.804278,0.965242,1707.121712,1648.608823,601.169793,1668.759868,202.299884,234.35523950408933,1564.937758600767
6322,0.161892,0.803393,0.595151,1552.412833,1368.621079,540.496857,2045.997035,135.294337,127.67214204123897,963.5013414236619
6323,0.161886,0.805841,1.013776,1783.336782,1430.81985,591.830801,1757.939536,35.182904,286.97853898027677,1641.1603131008403
6324,0.161234,0.806692,0.798202,1710.609839,2348.155634,461.596391,2841.527726,61.877127,210.1738099298755,1286.9707983877813
6325,0.161684,0.805389,0.536849,2328.22733,1335.359306,503.200462,1428.13391,43.301577,195.0883076822757,867.9971069783088
6326,0.162467,0.805066,1.798813,1753.77913,1326.467277,575.222178,1353.043698,104.603992,495.54318389061086,2922.476760286875
6327,0.161695,0.806394,0.99432,1355.631155,855.175577,410.958569,1975.066237,74.506384,205.90689226704436,1607.7693815715645
6328,0.162232,0.80387,0.474685,2549.660164,1231.583933,499.248708,3625.827378,109.974279,178.5059212633223,770.0920736471577
6329,0.161649,0.804161,1.669459,2395.958636,1396.148338,406.854983,1647.924573,53.420348,637.951928969114,2698.657848835039
6330,0.1616,0.804369,1.057319,1504.790256,1292.969726,463.500602,3200.914191,22.122878,253.537473131499,1708.6270175995521
6331,0.162571,0.80406,1.497424,2907.669623,1612.321262,680.092626,2640.143549,61.32293,697.865592776531,2434.3718181038676
6332,0.161573,0.804125,0.815574,1227.925071,1221.727369,598.274375,2167.623727,35.284852,156.10805845799467,1317.744256863852
6333,0.162712,0.803975,1.297361,3841.175586,1778.488547,350.862948,1184.069957,89.172224,796.3479652976598,2110.9614373003815
6334,0.162459,0.803148,1.319602,1873.593917,889.429559,165.102435,1975.532946,23.323319,397.8729830713386,2143.805289000621
6335,0.161756,0.806082,1.052246,3330.719787,1200.016447,220.137098,2597.871267,129.592679,545.9505978838004,1702.0735920375075
6336,0.162293,0.802301,0.686008,1970.024805,1483.741733,259.42708,2181.001421,200.865436,186.73189087832912,1113.3406293795886
6337,0.161949,0.805073,1.200271,2102.136362,1451.233417,613.758288,1901.586761,203.72198,375.6267427917395,1943.8289101989258
6338,0.161974,0.803496,1.299935,2591.750339,1498.572824,493.391665,1723.156177,69.664788,534.4224026248572,2105.5510296749535
6339,0.161907,0.804957,0.399113,2222.586488,704.820946,718.641599,2056.861823,46.658111,136.06756109681297,646.1923243989723
6340,0.161434,0.805329,2.210701,3365.860259,1587.68866,733.570764,1415.329996,42.041703,1194.4264399973808,3568.815380809908
6341,0.162179,0.802941,1.814537,3706.505894,1270.657003,381.054406,2249.715567,57.147589,1081.4846438842676,2942.806086810732
6342,0.162079,0.80347,1.073157,1865.565124,1559.763057,494.402278,1321.9882,131.068509,303.2454763812941,1739.35984825735
6343,0.162199,0.805973,1.426538,1052.235503,574.007307,762.756053,1127.449858,48.330285,235.63064799058847,2313.833543780173
6344,0.162389,0.807631,0.991275,3440.667906,1580.606161,646.072844,1865.643573,210.239833,519.7116817983369,1609.7234259257227
6345,0.162568,0.804936,0.68391,1300.324031,2358.345583,502.440988,2430.329032,185.049406,114.4895310070154,1111.8205999921067
6346,0.161307,0.804441,1.475261,2272.343325,1530.863207,338.688556,2111.609573,113.04679,522.5140021200332,2379.6986655453024
6347,0.161668,0.803875,0.592053,2511.673825,2457.930236,524.77237,2017.330699,199.619283,208.13527831089905,957.1598659495193
6348,0.161777,0.804132,1.185477,1858.257512,1279.280254,402.869478,1421.584408,112.863319,338.12433837353416,1917.8347351156062
6349,0.162641,0.804744,0.670409,1550.064161,1861.528551,677.777768,2228.238409,53.635279,160.289621198532,1090.360787199486
6350,0.162613,0.80491,0.580934,1625.526061,1003.691331,614.941518,2426.674324,327.200439,100.35203741836104,944.6729250857105
6351,0.162163,0.805637,1.073296,2463.813644,1424.023128,437.830428,1920.769905,51.092404,420.5397647423027,1740.4931607583278
6352,0.162164,0.80756,1.521388,2221.528296,1793.514843,423.897317,2354.909654,44.6723,540.8397796210232,2467.1485590797347
6353,0.161377,0.806453,1.130829,1778.686935,1382.172506,589.695419,2516.050879,143.758882,301.3935536708575,1824.902288370434
6354,0.162475,0.805176,1.031955,1479.243864,1882.570595,438.601083,1365.940388,32.460496,242.746378757646,1676.670134182374
6355,0.162129,0.805254,0.102435,2545.470192,858.325711,532.878353,2077.905302,76.439771,29.881309765221204,166.0771396932201
6356,0.161604,0.804931,0.899895,3005.238057,1231.262528,876.619635,2075.683503,243.229268,397.7336482321159,1454.2620696173694
6357,0.161945,0.802239,0.294722,2381.085424,1234.633705,300.494883,1471.636588,42.963365,106.68877746585366,477.2885859790608
6358,0.161618,0.80628,1.028905,2889.097284,961.718031,523.685547,2217.273861,23.736337,476.5889881153973,1662.8903401345046
6359,0.162397,0.805886,0.99737,2252.192958,1188.056556,585.407538,1941.243867,122.025769,344.96980227626517,1619.6941222170897
6360,0.161987,0.803607,0.970937,1609.835986,1117.702399,396.821473,2749.891079,80.974833,240.07747592418738,1572.7961550011973
6361,0.162289,0.805587,0.984507,1938.923336,1483.456477,285.979305,1603.151675,70.471336,298.3537163799293,1597.7445538186373
6362,0.162734,0.803549,1.251183,2166.526066,1503.379024,312.495222,2703.837427,82.427388,427.7118401188063,2036.0962025739004
6363,0.161711,0.806084,1.28325,2849.905324,1819.702623,454.15183,1662.784713,118.140398,572.2950251375175,2075.1553125685573
6364,0.161448,0.805296,1.169003,1613.868136,1717.89179,383.647404,1876.542854,184.82942,274.7505722560215,1887.3348805578212
6365,0.161415,0.803813,1.484639,1101.365069,1412.835958,493.203042,2159.889695,47.429684,256.2779646480265,2396.424375289047
6366,0.162185,0.805293,0.0,2069.568574,3002.276582,729.638905,1715.139727,186.200322,-30.19897269918364,0.0
6367,0.162636,0.805678,0.498759,2073.936614,1779.815484,660.293155,2387.306831,119.592157,148.77956563369122,811.1604690908097
6368,0.162359,0.804964,1.220266,2942.600094,2802.93865,569.912316,1741.928803,117.251232,563.9533183574069,1981.2072465226747
6369,0.161878,0.806305,1.002878,1412.191224,812.266298,474.652048,2310.670443,24.902343,225.22901671511647,1623.435603419277
6370,0.16206,0.803979,0.569201,1725.536295,699.549479,282.588497,2371.893999,18.769949,156.1292750156353,922.4443773518927
6371,0.161308,0.804249,1.21794,2155.304527,1589.018717,357.853963,2663.646069,103.501532,406.74412029444426,1964.6401748641256
6372,0.161883,0.807202,1.367509,1040.298222,1604.524462,398.182887,2034.155816,39.464997,223.9085455475554,2213.7618234574547
6373,0.162824,0.804868,0.621452,1642.460411,1239.684003,470.475374,2428.432879,124.141167,145.98271266881602,1011.8712110231439
6374,0.162074,0.804278,0.677594,1525.695705,1229.695686,727.76286,1486.766152,22.784507,163.85917152442548,1098.2002313918754
6375,0.162307,0.802589,0.181943,2831.269379,1469.331234,436.966194,3090.382328,109.592866,65.82150808989613,295.306292866197
